92.27,89.21,93.6,57.16,49.97,,unknown,unknown,100,0,9,0,0,0,0,hawk.png,Euryale,160,0,2,2,4,1,0
92.29,89.22,93.61,57.16,49.97,,unknown,unknown,100,0,3,0,0,0,0,hawk.png,Euryale,160,0,8,1,4,0,0
92.31,89.23,93.63,57.16,49.98,,unknown,unknown,100,0,6,0,0,0,0,hawk.png,Euryale,160,0,0,0,4,2,0
92.33,89.25,93.65,57.17,49.98,,unknown,unknown,100,0,8,0,0,0,0,hawk.png,Euryale,160,0,5,0,4,3,1
92.35,89.26,93.67,57.17,49.99,,unknown,unknown,100,0,8,0,0,0,0,hawk.png,Euryale,160,0,4,1,4,3,2
64.51,61.18,59.59,40.52,27.7,,unknown,unknown,160,0,9,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Mothership",80,0,5,1,4,2,0
64.52,61.19,59.6,40.52,27.7,,unknown,unknown,80,0,2,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Mothership",40,0,2,1,2,0,0
64.54,61.22,59.62,40.53,27.71,,unknown,unknown,160,0,11,1,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Mothership",80,0,5,0,4,1,0
64.55,61.25,59.63,40.54,27.72,,unknown,unknown,160,0,9,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Mothership",80,0,5,0,4,2,0
64.57,61.28,59.65,40.54,27.73,,unknown,unknown,160,0,8,1,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Mothership",80,0,6,1,4,1,0
92.4,89.27,93.72,57.17,50.01,,unknown,unknown,100,0,3,0,0,0,0,hawk.png,Euryale,160,0,4,1,4,3,0
92.41,89.28,93.73,57.18,50.01,,unknown,unknown,100,0,5,0,0,0,0,hawk.png,Euryale,160,0,3,0,4,3,0
92.43,89.3,93.75,57.18,50.01,,unknown,unknown,100,0,8,0,0,0,0,hawk.png,Euryale,160,0,3,0,4,3,0
64.58,61.31,59.67,40.54,27.74,,unknown,unknown,160,0,3,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Mothership",80,0,6,0,4,2,1
64.6,61.34,59.68,40.55,27.75,,unknown,unknown,160,0,10,2,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Mothership",80,0,6,0,4,1,0
92.49,89.31,93.81,57.18,50.02,,unknown,unknown,100,0,4,0,0,0,0,hawk.png,Euryale,160,0,1,0,4,2,0
92.51,89.32,93.82,57.19,50.02,,unknown,unknown,100,0,4,0,0,0,0,hawk.png,Euryale,160,0,0,0,4,3,1
92.52,89.34,93.84,57.19,50.03,,unknown,unknown,100,0,11,0,0,0,0,hawk.png,Euryale,160,0,5,1,4,2,0
64.62,61.37,59.7,40.56,27.75,,unknown,unknown,160,0,12,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Mothership",80,0,4,0,4,2,0
64.63,61.4,59.72,40.56,27.76,,unknown,unknown,160,0,11,1,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Mothership",80,0,4,1,4,1,0
64.63,61.41,59.72,40.57,27.76,,unknown,unknown,16,0,2,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Mothership",8,0,2,0,1,1,0
92.55,89.35,93.87,57.19,50.04,,unknown,unknown,100,0,3,0,0,0,0,hawk.png,Euryale,160,0,5,1,4,1,1
92.57,89.36,93.89,57.2,50.04,,unknown,unknown,100,0,4,0,0,0,0,hawk.png,Euryale,160,0,3,0,4,3,0
92.59,89.37,93.9,57.2,50.04,,unknown,unknown,100,0,11,0,0,0,0,hawk.png,Euryale,160,0,1,1,4,1,1
92.6,89.39,93.92,57.21,50.04,,unknown,unknown,100,0,9,0,0,0,0,hawk.png,Euryale,160,0,2,1,4,0,0
92.62,89.4,93.94,57.21,50.05,,unknown,unknown,100,0,4,0,0,0,0,hawk.png,Euryale,160,0,1,1,4,2,0
92.64,89.41,93.96,57.21,50.05,,unknown,unknown,100,0,3,0,0,0,0,hawk.png,Euryale,160,0,2,0,4,2,0
92.66,89.43,93.98,57.21,50.05,,unknown,unknown,100,0,4,0,0,0,0,hawk.png,Euryale,160,0,2,0,4,1,1
92.68,89.44,94,57.21,50.06,,unknown,unknown,100,0,4,0,0,0,0,hawk.png,Euryale,160,0,4,1,4,1,0
64.66,61.42,60.73,40.59,27.77,,unknown,unknown,160,0,34,5,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",100,0,3,0,4,0,0
64.66,61.42,60.73,40.59,27.77,,unknown,unknown,6,0,1,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",0,0,0,0,0,0,0
64.68,61.42,60.73,40.61,27.78,,unknown,unknown,154,0,35,3,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",95,0,1,0,3,1,0
92.7,89.45,94.01,57.22,50.06,,unknown,unknown,100,0,6,0,0,0,0,hawk.png,Euryale,160,0,6,0,4,3,0
92.72,89.46,94.03,57.22,50.07,,unknown,unknown,100,0,6,0,0,0,0,hawk.png,Euryale,160,0,4,1,4,2,0
92.73,89.48,94.05,57.23,50.07,,unknown,unknown,100,0,11,0,0,0,0,hawk.png,Euryale,160,0,4,0,4,1,0
92.77,89.5,94.08,57.23,50.08,,unknown,unknown,100,0,7,0,0,0,0,hawk.png,Euryale,160,0,5,2,4,3,0
92.79,89.51,94.1,57.24,50.09,,unknown,unknown,100,0,9,0,0,0,0,hawk.png,Euryale,160,0,6,1,4,2,1
64.68,61.42,60.73,40.62,27.78,,unknown,unknown,160,0,37,7,0,0,0,phantom_advanced_stealth_craft.png,"Nebula Serpent",20,0,0,0,4,1,0
64.68,61.42,60.73,40.62,27.78,,unknown,unknown,16,0,2,0,0,0,0,phantom_advanced_stealth_craft.png,"Nebula Serpent",2,0,0,0,0,0,0
64.68,61.42,60.73,40.62,27.78,,unknown,unknown,2,0,1,0,0,0,0,phantom_advanced_stealth_craft.png,"Nebula Serpent",0,0,0,0,0,0,0
92.81,89.53,94.12,57.24,50.09,,unknown,unknown,100,0,3,0,0,0,0,hawk.png,Euryale,160,0,2,0,4,1,0
92.83,89.54,94.14,57.24,50.1,,unknown,unknown,100,0,3,0,0,0,0,hawk.png,Euryale,160,0,6,0,4,3,0
92.85,89.55,94.15,57.24,50.11,,unknown,unknown,100,0,6,0,0,0,0,hawk.png,Euryale,160,0,4,1,4,3,0
64.7,61.42,60.73,40.64,27.78,,unknown,unknown,160,0,32,1,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",100,0,3,0,4,3,0
64.7,61.42,60.73,40.64,27.78,,unknown,unknown,4,0,3,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",0,0,0,0,0,0,0
64.7,61.44,60.73,40.65,27.78,,unknown,unknown,80,0,10,1,0,0,0,phantom_advanced_stealth_craft.png,"Nebula Mole",40,0,1,0,1,0,0
64.7,61.47,60.73,40.66,27.79,,unknown,unknown,160,0,23,3,0,0,0,phantom_advanced_stealth_craft.png,"Nebula Mole",80,0,1,0,3,2,0
64.7,61.48,60.73,40.67,27.79,,unknown,unknown,80,0,8,0,0,0,0,phantom_advanced_stealth_craft.png,"Nebula Mole",40,0,4,0,1,0,0
64.7,61.49,61.73,40.67,27.79,,unknown,unknown,19,0,4,0,0,0,0,phantom_advanced_stealth_craft.png,"Nebula Mole",8,0,0,0,1,1,0
61.33,41.09,70.8,20.82,39.1,,unknown,unknown,80,0,2,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,10,2,0,0,0
61.39,41.1,70.9,20.82,39.11,,unknown,unknown,80,0,4,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,13,1,0,0,0
61.45,41.11,71,20.82,39.13,,unknown,unknown,80,0,1,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,12,1,0,0,0
61.51,41.11,71.11,20.83,39.14,,unknown,unknown,80,0,6,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,8,0,0,0,0
61.58,41.12,71.21,20.83,39.15,,unknown,unknown,80,0,5,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,12,1,0,0,0
61.64,41.13,71.32,20.83,39.17,,unknown,unknown,80,0,2,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,14,3,0,0,0
61.7,41.13,71.42,20.83,39.19,,unknown,unknown,80,0,4,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,12,2,0,0,0
61.76,41.14,71.52,20.83,39.2,,unknown,unknown,80,0,4,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,11,2,0,0,0
61.83,41.15,71.62,20.83,39.22,,unknown,unknown,80,0,4,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,13,2,0,0,0
61.89,41.16,71.72,20.84,39.23,,unknown,unknown,80,0,3,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,9,2,0,0,0
61.95,41.16,71.82,20.84,39.25,,unknown,unknown,80,0,6,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,16,1,0,0,0
92.88,89.57,94.18,57.25,50.12,,unknown,unknown,100,0,4,0,0,0,0,hawk.png,Euryale,160,0,7,2,4,2,1
92.89,89.58,94.2,57.25,50.12,,unknown,unknown,100,0,4,0,0,0,0,hawk.png,Euryale,160,0,1,1,4,3,1
92.91,89.59,94.22,57.25,50.12,,unknown,unknown,100,0,6,0,0,0,0,hawk.png,Euryale,160,0,0,0,4,2,0
64.71,61.49,61.73,40.68,27.79,,unknown,unknown,40,0,13,2,0,0,0,phantom_advanced_stealth_craft.png,Drosera,15,0,0,0,0,0,0
64.71,61.49,61.73,40.68,27.79,,unknown,unknown,40,0,15,1,0,0,0,phantom_advanced_stealth_craft.png,Drosera,15,0,1,0,0,0,0
64.71,61.49,61.73,40.68,27.79,,unknown,unknown,30,0,13,1,0,0,0,phantom_advanced_stealth_craft.png,Drosera,9,0,0,0,0,0,0
64.71,61.49,61.73,40.7,27.8,,unknown,unknown,89,0,23,6,0,0,0,phantom_advanced_stealth_craft.png,"Ice Beast",22,0,0,0,3,3,0
64.73,61.49,61.74,40.71,27.81,,unknown,unknown,40,0,7,1,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",25,0,2,0,1,0,0
64.73,61.49,61.74,40.72,27.81,,unknown,unknown,12,0,6,2,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",5,0,0,0,0,0,0
92.94,89.6,94.24,57.25,50.13,,unknown,unknown,100,0,2,0,0,0,0,hawk.png,Euryale,160,0,3,1,4,2,0
92.96,89.62,94.26,57.26,50.13,,unknown,unknown,100,0,6,0,0,0,0,hawk.png,Euryale,160,0,4,0,4,1,0
92.98,89.63,94.28,57.26,50.13,,unknown,unknown,100,0,2,0,0,0,0,hawk.png,Euryale,160,0,3,1,4,2,0
92.99,89.64,94.3,57.26,50.14,,unknown,unknown,100,0,7,0,0,0,0,hawk.png,Euryale,160,0,3,0,4,1,0
93.01,89.66,94.31,57.26,50.14,,unknown,unknown,100,0,7,0,0,0,0,hawk.png,Euryale,160,0,3,0,4,1,0
93.03,89.67,94.33,57.27,50.14,,unknown,unknown,100,0,5,0,0,0,0,hawk.png,Euryale,160,0,3,1,4,0,0
93.05,89.68,94.35,57.27,50.15,,unknown,unknown,100,0,5,0,0,0,0,hawk.png,Euryale,160,0,5,1,4,2,1
61.98,41.17,71.87,20.84,39.27,,unknown,unknown,80,0,5,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,16,2,0,0,0
62.01,41.18,71.92,20.84,39.28,,unknown,unknown,80,0,4,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,10,0,0,0,0
62.04,41.18,71.97,20.84,39.3,,unknown,unknown,80,0,3,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,14,3,0,0,0
62.07,41.19,72.02,20.84,39.31,,unknown,unknown,80,0,3,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,10,0,0,0,0
62.1,41.2,72.07,20.84,39.33,,unknown,unknown,80,0,2,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,18,2,0,0,0
64.75,61.49,61.74,40.74,27.81,,unknown,unknown,160,0,30,3,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",100,0,4,0,4,2,0
64.76,61.49,61.74,40.74,27.81,,unknown,unknown,39,0,5,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",20,0,0,0,0,0,0
64.78,61.49,61.74,40.76,27.81,,unknown,unknown,160,0,29,3,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",100,0,0,0,4,1,0
64.78,61.49,61.74,40.76,27.81,,unknown,unknown,31,0,6,1,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",15,0,0,0,0,0,0
64.78,61.49,61.74,40.76,27.81,,unknown,unknown,25,0,14,1,0,0,0,phantom_advanced_stealth_craft.png,"Elder Space Dragon",6,0,1,0,0,0,0
64.78,61.49,61.74,40.76,27.81,,unknown,unknown,40,0,12,0,0,0,0,phantom_advanced_stealth_craft.png,"Elder Space Dragon",10,0,0,0,0,0,0
64.78,61.49,61.74,40.76,27.81,,unknown,unknown,2,0,2,0,0,0,0,phantom_advanced_stealth_craft.png,"Elder Space Dragon",0,0,0,0,0,0,0
64.78,61.49,61.74,40.78,27.82,,unknown,unknown,120,0,23,1,0,0,0,phantom_advanced_stealth_craft.png,"Ice Beast",28,0,0,0,3,1,0
93.07,89.69,94.37,57.27,50.15,,unknown,unknown,100,0,3,0,0,0,0,hawk.png,Euryale,160,0,2,0,4,1,0
93.08,89.71,94.39,57.28,50.15,,unknown,unknown,100,0,9,0,0,0,0,hawk.png,Euryale,160,0,0,0,4,0,0
93.1,89.72,94.4,57.28,50.15,,unknown,unknown,100,0,4,0,0,0,0,hawk.png,Euryale,160,0,3,1,4,1,0
93.12,89.73,94.42,57.28,50.16,,unknown,unknown,100,0,5,0,0,0,0,hawk.png,Euryale,160,0,5,0,4,2,1
93.14,89.74,94.44,57.29,50.17,,unknown,unknown,100,0,8,0,0,0,0,hawk.png,Euryale,160,0,5,0,4,2,0
64.8,61.49,61.74,40.79,27.82,,unknown,unknown,160,0,25,4,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",100,0,3,0,4,0,0
64.81,61.49,61.74,40.8,27.82,,unknown,unknown,40,0,5,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",25,0,1,0,1,1,0
64.81,61.49,61.74,40.8,27.82,,unknown,unknown,16,0,1,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",10,0,0,0,1,1,0
64.81,61.49,61.74,40.8,27.82,,unknown,unknown,8,0,3,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",5,0,0,0,0,0,0
64.81,61.49,61.74,40.8,27.82,,unknown,unknown,3,0,1,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",0,0,0,0,0,0,0
62.16,43.01,72.17,20.85,39.35,,unknown,unknown,80,0,2,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,15,1,0,0,0
62.22,43.01,72.27,20.85,39.37,,unknown,unknown,80,0,4,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,15,1,0,0,0
62.28,43.02,72.37,20.85,39.37,,unknown,unknown,80,0,2,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,6,3,0,0,0
62.34,43.03,72.47,20.85,39.39,,unknown,unknown,80,0,3,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,10,0,0,0,0
62.4,43.03,72.57,20.85,39.41,,unknown,unknown,80,0,5,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,18,4,0,0,0
62.46,43.04,72.67,20.85,39.42,,unknown,unknown,80,0,0,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,10,0,0,0,0
62.52,43.05,72.77,20.85,39.44,,unknown,unknown,80,0,4,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,16,1,0,0,0
62.58,43.05,72.87,20.86,39.45,,unknown,unknown,80,0,4,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,5,0,0,0,0
62.64,43.06,72.96,20.86,39.46,,unknown,unknown,80,0,3,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,9,1,0,0,0
62.7,43.07,73.06,20.86,39.47,,unknown,unknown,80,0,3,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,11,2,0,0,0
62.76,43.08,73.15,20.86,39.48,,unknown,unknown,80,0,5,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,11,2,0,0,0
62.82,43.08,73.25,20.86,39.5,,unknown,unknown,80,0,5,0,0,0,0,liberator.png,"Euryale Swarmlings",160,0,12,1,0,0,0
93.16,89.76,94.46,57.29,50.17,,unknown,unknown,100,0,2,0,0,0,0,hawk.png,Euryale,160,0,3,0,4,0,0
93.17,89.77,94.47,57.29,50.17,,unknown,unknown,100,0,5,0,0,0,0,hawk.png,Euryale,160,0,3,0,4,0,0
93.19,89.78,94.49,57.29,50.17,,unknown,unknown,100,0,7,0,0,0,0,hawk.png,Euryale,160,0,3,0,4,2,0
93.21,89.8,94.51,57.3,50.18,,unknown,unknown,100,0,8,0,0,0,0,hawk.png,Euryale,160,0,5,1,4,1,0
93.23,89.81,94.53,57.3,50.18,,unknown,unknown,100,0,4,0,0,0,0,hawk.png,Euryale,160,0,4,0,4,2,1
93.25,89.82,94.55,57.3,50.19,,unknown,unknown,100,0,4,0,0,0,0,hawk.png,Euryale,160,0,4,0,4,2,1
93.26,89.83,94.56,57.3,50.2,,unknown,unknown,100,0,6,0,0,0,0,hawk.png,Euryale,160,0,4,0,4,3,0
93.28,89.85,94.58,57.31,50.2,,unknown,unknown,100,0,6,0,0,0,0,hawk.png,Euryale,160,0,2,1,4,4,1
93.3,89.86,94.6,57.31,50.2,,unknown,unknown,100,0,3,0,0,0,0,hawk.png,Euryale,160,0,3,1,4,2,0
64.81,61.49,61.74,40.81,27.82,,unknown,unknown,80,0,14,0,0,0,0,phantom_advanced_stealth_craft.png,"Ice Beast",20,0,0,0,2,0,0
64.81,61.49,61.74,40.81,27.82,,unknown,unknown,16,0,6,0,0,0,0,phantom_advanced_stealth_craft.png,"Ice Beast",4,0,0,0,0,0,0
64.81,61.49,61.74,40.81,27.82,,unknown,unknown,8,0,0,0,0,0,0,phantom_advanced_stealth_craft.png,"Ice Beast",2,0,0,0,0,0,0
64.81,61.49,61.74,40.82,27.82,,unknown,unknown,9,0,3,1,0,0,0,phantom_advanced_stealth_craft.png,"Ice Beast",2,0,0,0,0,0,0
93.32,89.87,94.62,57.31,50.21,,unknown,unknown,100,0,6,0,0,0,0,hawk.png,Euryale,160,0,2,1,4,2,0
93.33,89.89,94.63,57.32,50.21,,unknown,unknown,100,0,7,0,0,0,0,hawk.png,Euryale,160,0,2,1,4,1,0
93.35,89.9,94.65,57.32,50.21,,unknown,unknown,100,0,8,0,0,0,0,hawk.png,Euryale,160,0,2,1,4,3,0
93.37,89.91,94.67,57.32,50.22,,unknown,unknown,100,0,4,0,0,0,0,hawk.png,Euryale,160,0,3,0,4,1,0
64.83,61.49,61.74,40.83,27.82,,unknown,unknown,160,0,23,3,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",100,0,1,0,4,1,0
64.83,61.49,61.74,40.84,27.83,,unknown,unknown,31,0,12,1,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",15,0,1,0,1,0,0
64.85,61.49,61.74,40.86,27.84,,unknown,unknown,160,0,31,4,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",100,0,7,1,4,1,0
64.86,61.49,61.74,40.86,27.84,,unknown,unknown,19,0,4,2,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",10,0,0,0,0,0,0
93.39,89.92,94.69,57.33,50.22,,unknown,unknown,100,0,6,0,0,0,0,hawk.png,Euryale,160,0,1,0,4,1,0
93.41,89.94,94.7,57.33,50.22,,unknown,unknown,100,0,7,0,0,0,0,hawk.png,Euryale,160,0,2,1,4,0,0
93.42,89.95,94.72,57.33,50.22,,unknown,unknown,100,0,10,0,0,0,0,hawk.png,Euryale,160,0,2,1,4,1,1
93.44,89.96,94.74,57.34,50.22,,unknown,unknown,100,0,9,0,0,0,0,hawk.png,Euryale,160,0,0,0,4,2,0
93.46,89.98,94.76,57.34,50.23,,unknown,unknown,100,0,7,0,0,0,0,hawk.png,Euryale,160,0,3,0,4,3,0
64.88,61.5,61.74,40.88,27.84,,unknown,unknown,160,0,35,6,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",95,0,0,0,4,1,0
64.9,61.5,61.75,40.9,27.84,,unknown,unknown,160,0,25,2,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",100,0,4,0,4,0,0
64.9,61.5,61.75,40.9,27.84,,unknown,unknown,40,0,5,0,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",25,0,1,0,1,1,1
64.9,61.5,61.75,40.9,27.84,,unknown,unknown,12,0,5,2,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Battlecruiser",5,0,0,0,0,0,0
64.9,61.5,61.75,40.9,27.84,,unknown,unknown,128,0,20,1,0,0,0,phantom_advanced_stealth_craft.png,"X-993 Squad",60,0,1,0,0,0,0
64.92,61.5,61.76,40.91,27.85,,unknown,unknown,160,0,12,2,0,0,0,phantom_advanced_stealth_craft.png,Xalgucennia,60,0,3,1,0,0,0
64.93,61.5,61.77,40.92,27.86,,unknown,unknown,160,0,12,1,0,0,0,phantom_advanced_stealth_craft.png,Xalgucennia,60,0,4,0,0,0,0
